"","Line","habitat","watering","fertilization","WFtreatment","Plot","SCT_CWM","Mass_CWM","SCP_CWM","Carbon_CWM","CN_CWM","Length_CWM","Starch_CWM","Shape_CWM","Disp_CWM","Texture_CWM","Compact_CWM","PC1_CWM","PC2_CWM","PC3_CWM","PC4_CWM","PC5_CWM","PC6_CWM","PC7_CWM","PC8_CWM","PC9_CWM","PC10_CWM","PC11_CWM","WFtreatment_order"
"49","4","Harsh","none","none","C","64",1.45418055050788,-0.142804849620987,0.638043875945861,0.441329630424191,18.1276875105062,1.15621121114996,0.0666666666666667,-2.43643277255225,0.955555555555556,-1.2744432212436,2.65100621851539,-0.488101792512905,-0.333205616929527,0.0258933157503844,0.803390160767775,0.303392134643058,-0.377525487501068,0.60994951338214,0.0149644155403304,-0.405433638038633,-0.338785628073964,-0.273374774666809,"C"
"50","4","Harsh","none","none","C","68",1.39569782715956,0.0616253018386583,-0.154226021428909,0.434917818869342,18.7865910055757,1.2268713454243,0.166666666666667,-2.45983234382702,1.38888888888889,-0.846675345322774,2.6562896667793,-1.00090476970472,-0.0802886705456759,0.433071991051588,0.456257284453797,0.637639785428565,0.0156388468281148,0.162119953959545,0.27504232571165,-0.315046513696547,-0.104057799468059,-0.176239874418945,"C"
"51","4","Harsh","watered","fertilized","WN","58",0.999248877529456,-0.478722719818784,-0.203394237120149,0.44706138846069,17.2557175207857,1.50011208972623,0.307692307692308,-2.10499250466097,1.14102564102564,-0.593245505307958,2.56053601423222,-1.20202432267499,-1.03535195739949,0.477459971246799,-0.151184809414059,0.272452837293901,-0.142521220603394,-0.182229971079597,0.0747744508396217,0.0764318282321369,-0.361895535800634,-0.296243520347926,"WN"
"52","4","Harsh","watered","fertilized","WN","65",1.00669721180563,-0.614090031746803,-0.151381557529928,0.443788621458007,18.4410843588962,1.41692029684098,0.257142857142857,-2.10256208990525,1,-0.894124144979457,2.64282376656648,-0.88340319099215,-0.737510623274303,0.67209251987252,0.14329300553959,0.233453209947566,-0.310064620904585,-0.071205752172742,0.372800128374942,-0.226591663955975,-0.583530746152791,-0.471889546499715,"WN"
"53","4","Harsh","watered","none","W","63",1.05281008510101,0.0787593936146832,-0.00321689188399751,0.42637559603725,19.4873586441143,1.44915608936516,0.26984126984127,-2.3645482977875,1.38095238095238,-0.415470646576186,2.60177046191681,-1.52099225551351,-0.53778318504955,0.736775434500487,0.441485335960278,0.50644869687807,-0.0422702884284909,-0.0323590186358075,0.00702827402999549,0.106011535229668,-0.300934309670829,-0.225308620635176,"W"
"54","4","Harsh","watered","none","W","67",1.09945219842104,-0.0960450716628405,-0.01249422519188,0.435134983768873,19.0347430208793,1.38077219783187,0.25,-2.35115805093692,1.15625,-0.512381769030861,2.63329822407031,-1.17675700741319,-0.476876388753677,0.638730530181256,0.474026718030475,0.344782531407557,-0.13541994500456,-0.133640432456083,0.113375539120245,-0.0427565747854532,-0.387126426301271,-0.280985747484353,"W"
"55","4","Harsh","watered","none","W","69",1.12278502575586,0.441382796984065,-0.141007014869235,0.421712066377402,19.8262503072905,1.77777579225983,0.583333333333333,-2.1845406725322,1,0.189478887312347,2.588199297473,-2.18018567957047,-0.391288217113376,0.696437076962138,0.26343322981162,-0.312278184061322,-0.163673048905368,-0.581042113787265,-0.125333715168353,0.196457104052319,-0.361379239903108,-0.21661645226702,"W"
"56","4","Lush","none","none","C","60",1.78841595212024,1.14704281324446,-0.824922690408013,0.423020048681045,23.5027181592704,1.75749881304435,0.916666666666667,-2.01873893735485,1.65,0.255579347467132,2.69420023821629,-3.00236501347365,0.710425910042328,0.888217963783001,0.340203088689129,-0.463894091266968,0.173842721171611,-0.57120273317843,0.95039237445095,-0.468072612922093,0.516225911192555,0.0908860340696524,"C"
"57","4","Lush","watered","none","W","61",1.97413216233716,1.55233463175271,-0.973779403678475,0.420105797200083,24.0987567513829,1.87285612701271,1,-2.00505952296916,1.58333333333333,0.132634734013719,2.69766447102595,-3.21986954891019,1.08733925187813,0.747010774703982,0.215785251685517,-0.687207989735724,0.170814037265082,-0.456850953480149,1.05938424696129,-0.492687510128798,0.544526623214413,0.127459536933771,"W"
"58","6b","Harsh","none","fertilized","N","101",1.66842797342596,0.290345456523281,1.22190031977806,0.455885371542894,17.7064708851292,1.12289652448319,0.257142857142857,-2.62839434523454,0.285714285714286,-0.879393956893311,2.68109446046473,-0.304163840711686,-0.0428773381832095,-0.356521368648307,1.32216532501667,-0.661891712225279,-0.751577323194286,0.255564551482717,-0.288488870524104,-0.311368609987161,-0.258534402099543,-0.124810819740684,"N"
