"IDnum","clean_code","H","L","LH_L","W","area_LW","Perimeter1","Hue","PCof19WL","texture","Rectangularity1","LH_Circle","LW_Circle","Compactness Ellipse","BetaShape_a","BetaShape_b","Saturation","LH_area","Org.Filename","Org.Filename2","shape"
3,"ANAARV",1.06355,1.285123,NA,1.06355,1.021166,3.257121,1.012333,7.213156,0.4706328,0.8074534,NA,0.7953969,0.9952177,1.486429,1.428242,16.19407,NA,"ANAARV_LW_Amy1",NA,0.00850368516748637
3,"ANAARV",1.107864,1.329437,NA,1.107864,1.040804,3.257121,0.9684705,6.917445,0.4230333,0.7960376,NA,0.8102086,0.9943973,1.735944,1.715963,15.54548,NA,"ANAARV_LW_Amy1",NA,0.00850368516748637
3,"ANAARV",1.152179,1.196493,NA,1.152179,1.042768,3.34575,0.848225,6.513479,0.4151484,0.8169231,NA,0.9410252,0.9911174,1.595471,1.411669,12.5501,NA,"ANAARV_LW_Amy1",NA,0.00850368516748637
5,"ATHPUS",0.8862914,3.234964,NA,0.8862914,1.902904,6.824444,1.286495,33.42826,0.3611218,0.7083333,NA,0.2400157,0.9746184,2.016172,1.782827,14.48251,NA,"ATHPUS_LH_Amy1",NA,0.112500573347027
7,"BROELE",1.462381,1.683954,NA,1.462381,1.906832,4.520086,1.415428,4.228061,0.07553206,0.8201014,NA,0.8668285,0.993219,1.391988,1.292243,9.175873,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.595325,1.861212,NA,1.595325,2.162123,4.985389,1.436476,4.313878,0.1364104,0.7977899,NA,0.8449376,0.9797215,1.568629,1.376917,9.126761,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.772583,1.905527,NA,1.772583,2.26424,5.118333,1.320141,3.792033,0.2622668,0.8089877,NA,0.9424044,0.9690147,1.865353,1.718457,8.983398,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.639639,1.905527,NA,1.639639,2.26424,4.808131,1.314307,3.398346,0.1005124,0.7910806,NA,0.8396761,0.995314,1.595884,1.565495,10.25464,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.639639,1.949841,NA,1.639639,2.468473,5.605793,1.34349,3.443455,0.1192407,0.8120155,NA,0.7864754,0.9654081,1.380628,1.131189,9.594937,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.639639,2.03847,NA,1.639639,2.503821,5.273434,1.413586,3.905215,0.1752312,0.787037,NA,0.7873928,0.9855648,1.498119,1.481463,9.309149,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.816897,1.949841,NA,1.816897,2.578445,5.539321,1.365447,3.763197,0.2286527,0.7924203,NA,0.8983674,0.9728748,1.537468,1.393874,8.556578,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.728268,2.304358,NA,1.728268,2.69038,5.583636,1.460172,4.032996,0.27207,0.8242977,NA,0.7288305,0.9838732,1.867388,1.587926,9.864394,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.905527,2.171414,NA,1.905527,2.784642,5.251276,1.408739,4.009895,0.05661281,0.8287552,NA,0.8923806,0.9907645,1.926649,1.798894,8.787709,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
7,"BROELE",1.816897,2.1271,NA,1.816897,2.800352,5.38422,1.297171,3.42744,0.1028453,0.7887107,NA,0.8465452,0.9966874,1.634446,1.544744,7.779835,NA,"BROELE_LW_Amy1",NA,0.00646163046559146
10,"CALCIL",0.4874603,1.06355,NA,0.4874603,0.3475893,2.2822,0.9090046,6.754737,0.01906216,0.7695652,NA,0.4343501,0.9753867,1.933241,1.921668,1.104618,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.5317749,1.285123,NA,0.5317749,0.4516697,2.570245,1.34611,6.516448,0.0184658,0.7467533,NA,0.4083434,0.9837207,1.712603,1.684232,1.854095,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.620404,1.240808,NA,0.620404,0.5223658,2.902604,1.355842,6.673336,0.02787967,0.7881522,NA,0.4581065,0.9681341,1.478945,1.238426,2.461017,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.620404,1.285123,NA,0.620404,0.5537863,2.747503,1.318342,6.845195,0.02547025,0.7747253,NA,0.4742078,0.9838661,1.938246,1.660627,2.028534,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.6647186,1.373752,NA,0.6647186,0.6617942,2.969076,1.488741,6.990554,0.0172415,0.802381,NA,0.4758011,0.9861838,1.636708,1.537435,2.761487,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.8419768,1.285123,NA,0.8419768,0.7639109,3.079863,1.240212,6.891428,0.01685697,0.7718254,NA,0.6497605,0.9855067,1.64766,1.482356,2.427563,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.8862914,1.373752,NA,0.8862914,0.834607,3.279278,1.421263,6.864429,0.03065211,0.7456141,NA,0.6007845,0.9691455,1.542749,1.377676,2.89197,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.7976623,1.462381,NA,0.7976623,0.8562086,3.412222,1.45486,6.805663,0.03233478,0.8014706,NA,0.5132604,0.9865822,1.369212,1.362491,3.031617,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.7976623,1.55101,NA,0.7976623,0.8699551,3.434379,1.460072,6.980242,0.03138927,0.766436,NA,0.5096284,0.991195,1.716982,1.568521,2.61869,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",0.9749206,1.418066,NA,0.9749206,0.9661803,3.323593,1.439268,6.214718,0.0152396,0.7687539,NA,0.6685375,0.9871208,1.648188,1.579725,3.289378,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.06355,1.329437,NA,1.06355,1.070261,3.323593,1.492252,7.019253,0.01415346,0.8223564,NA,0.7849016,0.9959853,1.505754,1.473751,3.235112,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.152179,1.373752,NA,1.152179,1.1115,3.301435,1.346761,7.667769,0.05225274,0.8268809,NA,0.8147452,0.9938722,1.696646,1.534296,3.191716,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.019235,1.462381,NA,1.019235,1.121319,3.456537,1.539935,7.312208,0.01185654,0.8110796,NA,0.7191645,0.9967009,1.668716,1.561614,2.97247,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.107864,1.462381,NA,1.107864,1.125247,3.456537,-1.508724,7.772448,0.02610819,0.7831681,NA,0.733153,0.9927362,1.735357,1.541182,2.910092,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.152179,1.462381,NA,1.152179,1.192015,3.58948,-1.558314,7.178914,0.0159912,0.786557,NA,0.8024956,0.9946204,1.691989,1.561449,2.283829,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.152179,1.462381,NA,1.152179,1.193979,3.478694,1.557334,7.260209,0.01686235,0.7994741,NA,0.7904871,0.9951967,1.671969,1.611221,3.646067,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.196493,1.506695,NA,1.196493,1.327516,3.722424,-1.512311,7.224946,0.01491197,0.7878788,NA,0.796887,0.9951112,1.569315,1.505391,2.718343,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.196493,1.595325,NA,1.196493,1.398212,3.744581,1.570786,7.278668,0.01057505,0.8072562,NA,0.7378597,0.9976673,1.561518,1.516331,3.288101,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.285123,1.55101,NA,1.285123,1.400176,3.766738,1.53601,7.009396,0.01756003,0.8281069,NA,0.8283521,0.9918905,1.815675,1.724608,3.920691,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
10,"CALCIL",1.285123,1.55101,NA,1.285123,1.470872,4.010468,1.538247,7.219919,0.007988721,0.8052327,NA,0.8423194,0.9936213,1.621513,1.570797,3.143106,NA,"CALCIL_LH_Amy1",NA,0.0393375488413412
12,"CASATT",0.5760894,1.196493,NA,0.5760894,0.4241767,2.459459,0.9576275,13.18308,0.1242424,0.7090239,NA,0.4115131,0.9487853,1.895302,1.345546,14.61551,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",0.8419768,1.285123,NA,0.8419768,0.6401927,3.079863,1.087147,10.3485,0.3089574,0.6770795,NA,0.4635313,0.9130857,1.491982,1.028635,12.78461,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",0.8419768,1.196493,NA,0.8419768,0.6775045,2.902604,1.039637,13.3827,0.5560639,0.7661465,NA,0.6471365,0.9473022,1.586338,1.33429,11.44748,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",1.019235,1.240808,NA,1.019235,0.78944,3.190649,1.212041,14.28645,0.2385376,0.7126822,NA,0.7248318,0.9415999,1.723407,1.247958,15.54618,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",1.107864,1.418066,NA,1.107864,0.7914038,3.545166,0.9352871,14.84363,0.3682935,0.6773109,NA,0.5691006,0.9047186,1.918546,1.620615,9.709549,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",1.152179,1.196493,NA,1.152179,0.8306794,3.168492,1.056631,13.11267,0.3900784,0.7466524,NA,0.7966737,0.9339245,1.8355,1.441181,12.44261,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",0.9749206,1.506695,NA,0.9749206,0.8660275,3.943997,1.115143,14.38014,0.5186682,0.6808096,NA,0.5953593,0.8991866,3.367713,2.832486,13.01724,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",0.8419768,1.418066,NA,0.8419768,0.8679913,3.279278,1.145284,14.57841,0.271431,0.7921147,NA,0.5888788,0.9692723,1.579633,1.496577,14.92247,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",1.019235,1.285123,NA,1.019235,0.9111944,3.234964,1.139107,15.9758,0.2916979,0.779272,NA,0.7006394,0.958634,1.874928,1.404798,15.78937,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
12,"CASATT",0.9749206,1.418066,NA,0.9749206,0.915122,3.257121,1.166218,13.3897,0.2550378,0.7396826,NA,0.6750565,0.9618017,1.858986,1.849507,15.80216,NA,"CASATT_LW_Amy1",NA,0.0301118150033316
14,"CENTRI",0.310202,0.3988311,NA,0.310202,0.09622528,0.930606,0.6979707,10.63902,0.06573278,1.020833,NA,0.7714412,1.004769,1.477616,1.341684,9.514707,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.3545166,0.3988311,NA,0.3545166,0.1021166,1.041392,0.8124967,11.05814,0.06669101,0.9285714,NA,0.778454,0.9855086,1.280423,1.219013,13.7603,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.310202,0.4431457,NA,0.310202,0.1099717,1.085707,0.6966609,9.583783,0.1442433,1.037037,NA,0.6946544,0.9813192,1.374209,1.195245,9.23716,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.310202,0.4874603,NA,0.310202,0.1158631,1.152179,0.7753279,11.11748,0.03586847,0.9833333,NA,0.6248458,0.9908401,1.430533,1.290717,11.57421,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.3988311,0.4874603,NA,0.3988311,0.1355009,1.107864,0.8276406,10.41547,0.06604373,0.9583334,NA,0.8642933,0.9979453,1.592392,1.59156,14.16416,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.3545166,0.5760894,NA,0.3545166,0.1374647,1.218651,0.7947469,10.40501,0.04117315,0.8333333,NA,0.6162949,0.9791173,1.854636,1.755232,11.79498,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.3988311,0.5317749,NA,0.3988311,0.1472836,1.329437,0.850587,11.46425,0.09196386,0.8522727,NA,0.7103351,0.9769031,1.423903,1.375634,14.07467,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.4431457,0.4874603,NA,0.4431457,0.1571025,1.240808,0.8841188,11.8043,0.1560286,0.8888889,NA,0.8294656,0.9847455,1.693852,1.509194,13.2337,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.3988311,0.5760894,NA,0.3988311,0.170849,1.373752,0.8890597,9.821303,0.106057,0.90625,NA,0.702491,0.9906058,1.645014,1.453844,15.393,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
14,"CENTRI",0.4431457,0.5760894,NA,0.4431457,0.2081608,1.462381,0.9591281,8.615269,0.1423784,0.9814815,NA,0.7610418,1.000738,1.380245,1.335021,13.70342,NA,"CENTRI_LW_Amy1",NA,0.0197124473467112
15,"CHAGLA",0.5317749,3.855368,NA,0.5317749,1.382502,7.887994,-0.4293033,NA,NA,NA,NA,0.1059934,0.8906288,1.344632,1.067703,29.24692,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.4874603,4.697344,NA,0.4874603,1.504256,9.616261,-0.3343546,NA,NA,NA,NA,0.07188676,0.9053447,1.144667,0.9165788,29.53519,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.620404,3.766738,NA,0.620404,1.576916,7.99878,-0.4559463,NA,NA,NA,NA,0.1246096,0.9021091,1.410316,1.083278,29.0628,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.7976623,4.298513,NA,0.7976623,1.70849,8.840756,-0.4108943,NA,NA,NA,NA,0.1020177,0.7723726,1.313282,1.033647,28.69615,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.6647186,4.741659,NA,0.6647186,1.830244,9.904306,-0.3931965,NA,NA,NA,NA,0.08649948,0.8861383,1.089738,0.9872144,28.94708,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.620404,4.918917,NA,0.620404,1.834172,10.52471,-0.3406065,NA,NA,NA,NA,0.0796762,0.8778095,1.474797,1.058399,28.79436,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.6647186,4.431457,NA,0.6647186,1.959854,9.239588,-0.4302113,NA,NA,NA,NA,0.1156912,0.9133476,1.519559,1.192163,28.6289,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.6647186,4.387143,NA,0.6647186,1.991274,9.394689,-0.3898795,NA,NA,NA,NA,0.1135559,0.9099768,1.446245,1.044604,28.85226,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.7976623,4.697344,NA,0.7976623,2.234783,9.904306,-0.3321595,NA,NA,NA,NA,0.1153875,0.8838836,1.414947,1.074569,28.96606,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
15,"CHAGLA",0.7533477,4.963232,NA,0.7533477,2.274059,10.54687,-0.3693139,NA,NA,NA,NA,0.1062518,0.9130451,1.611077,1.13764,28.4578,NA,"CHAGLA_LW_Amy1",NA,0.167150117991576
17,"CLAGRA",0.8419768,1.728268,NA,0.8419768,0.834607,3.545166,1.021765,11.92803,0.2263035,0.6664925,NA,0.4441056,0.950384,2.858579,2.236533,16.83434,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.7533477,1.595325,NA,0.7533477,0.8935204,3.722424,1.078921,11.10522,0.3380462,0.8528177,NA,0.4168036,0.9823475,1.251504,1.245687,14.91052,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.7976623,1.639639,NA,0.7976623,0.897448,3.58948,1.021102,11.04092,0.1859689,0.7764975,NA,0.4413528,0.969607,1.673169,1.479542,16.07675,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.7090331,1.728268,NA,0.7090331,0.9563614,3.988311,1.104448,12.89047,0.481872,0.854386,NA,0.3939565,0.9704039,1.373642,1.249208,14.03133,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.7976623,1.728268,NA,0.7976623,0.9720717,3.722424,1.14195,13.29443,0.3974595,0.7941881,NA,0.4699249,0.9732621,1.773056,1.48548,14.41012,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.7533477,1.861212,NA,0.7533477,0.9995646,4.076941,1.016312,11.51397,0.2653058,0.7871393,NA,0.3778261,0.9723659,1.65549,1.590335,16.99304,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.7533477,2.03847,NA,0.7533477,1.052587,4.298513,1.076503,11.07684,0.2840345,0.7882056,NA,0.3471243,0.9759921,1.474689,1.353415,13.13477,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.8862914,1.816897,NA,0.8862914,1.137029,4.076941,1.031025,11.53127,0.2516285,0.7894853,NA,0.4486963,0.9476965,1.646694,1.401033,15.44326,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.930606,1.905527,NA,0.930606,1.195943,4.232041,1.0744,12.48982,0.3591045,0.7753362,NA,0.4479683,0.9520676,2.001083,1.539967,15.35775,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
17,"CLAGRA",0.930606,1.816897,NA,0.930606,1.358937,4.342828,1.068481,11.62216,0.2596015,0.865,NA,0.5172922,0.9795305,1.420245,1.278596,16.40705,NA,"CLAGRA_LW_Amy1",NA,0.068871392160152
20,"CRYHIS",0.7533477,1.639639,NA,0.7533477,0.8444259,3.58948,1.133436,13.53121,0.2494588,0.7467971,NA,0.3942055,0.9767389,1.634441,1.329386,10.36109,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",0.7090331,1.772583,NA,0.7090331,0.852281,3.899682,0.9903759,10.66451,0.1558633,0.7418804,NA,0.3587424,0.9444609,1.928592,1.388615,6.734094,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",0.8419768,1.772583,NA,0.8419768,0.9485063,3.877525,0.7706141,9.427785,0.1768896,0.6880342,NA,0.4135177,0.938021,2.189853,1.36248,8.839351,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",0.7976623,1.949841,NA,0.7976623,0.9720717,4.16557,1.145564,16.76732,0.2746371,0.6771546,NA,0.3476558,0.9502851,2.247515,1.522608,10.30101,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",0.7976623,1.861212,NA,0.7976623,0.9897457,4.121255,0.9978556,10.72009,0.2552427,0.723099,NA,0.3606435,0.9426826,1.808478,1.197402,9.715207,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",0.8862914,1.905527,NA,0.8862914,1.046695,4.16557,1.145212,12.2811,0.2557815,0.669659,NA,0.4268117,0.9388282,2.435152,1.542016,8.337532,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",0.8419768,1.905527,NA,0.8419768,1.056514,4.16557,1.147166,13.48024,0.1248831,0.7116402,NA,0.3888371,0.9429743,2.09277,1.351247,7.76523,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",0.930606,1.949841,NA,0.930606,1.156667,4.254199,0.9382676,12.49938,0.2403474,0.6848837,NA,0.4178708,0.9398221,2.026151,1.27787,11.40934,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",1.152179,1.905527,NA,1.152179,1.172377,4.475771,1.039916,11.54265,0.2953976,0.5781121,NA,0.4531161,0.8662835,2.406723,1.236586,10.38669,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
20,"CRYHIS",1.019235,2.304358,NA,1.019235,1.409995,5.029704,1.222747,15.779,0.5788693,0.6399287,NA,0.3765023,0.9022827,2.361789,1.245903,10.80033,NA,"CRYHIS_LW_Amy1",NA,0.0689721305359475
21,"DICCAP",1.06355,3.190649,NA,1.06355,2.433125,6.846601,1.464151,4.844492,0.07820718,0.7587263,NA,0.3345857,0.9841915,1.547314,1.497012,3.271139,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.285123,3.279278,NA,1.285123,2.798388,7.26759,1.537297,4.667148,0.2697121,0.6971624,NA,0.3502141,0.9477758,1.710634,1.600437,4.997707,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.285123,3.412222,NA,1.285123,2.857302,7.245432,1.396991,4.984073,0.09079292,0.7079363,NA,0.3323348,0.9786588,1.83778,1.775004,2.297217,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.285123,3.899682,NA,1.285123,3.420907,8.043095,-1.505318,5.418222,0.0762011,0.7151067,NA,0.2994738,0.9515232,1.743521,1.636089,2.491223,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.506695,3.323593,NA,1.506695,3.424834,7.02386,1.530508,5.451449,0.09207277,0.7208722,NA,0.4372458,0.9896539,1.71756,1.636745,3.118125,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.418066,3.500851,NA,1.418066,3.495531,7.311904,1.45938,5.050611,0.05949597,0.7361456,NA,0.3869012,0.9843471,1.698502,1.635298,2.64982,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.506695,3.500851,NA,1.506695,3.821518,7.577792,-1.430022,5.111187,0.1044597,0.7560217,NA,0.4220396,0.9752803,1.7225,1.583174,2.849627,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.683954,3.456537,NA,1.683954,3.994331,7.577792,-1.496676,5.094665,0.0739139,0.7139347,NA,0.4260526,0.9579356,1.492984,1.343251,3.338871,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.595325,3.988311,NA,1.595325,4.265333,8.397612,-1.518641,5.06847,0.06266271,0.6972713,NA,0.3882365,0.9879789,1.982348,1.85205,3.330906,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
21,"DICCAP",1.683954,3.988311,NA,1.683954,4.552045,8.24251,-1.547641,4.724203,0.145215,0.7080947,NA,0.4111936,0.99338,1.694619,1.668501,3.862143,NA,"DICCAP_LW_Amy1",NA,0.0834496677971634
24,"ERINUD",1.107864,2.703189,NA,1.107864,1.838099,5.583636,0.9119616,19.3914,0.6858458,0.6535335,NA,0.3752703,0.9669906,2.556647,1.991806,22.60646,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.196493,2.747503,NA,1.196493,1.946107,5.827366,0.8638392,14.69953,1.191608,0.6248423,NA,0.3784884,0.9110775,2.400011,1.407363,21.76585,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.196493,2.836133,NA,1.196493,1.993238,5.871681,0.8808119,18.73172,1.093846,0.629506,NA,0.3734785,0.9572067,2.521569,1.774292,24.156,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.152179,2.791818,NA,1.152179,2.001093,5.871681,0.6448501,10.26082,0.1431879,0.6579036,NA,0.3675671,0.970853,2.369524,2.007508,23.89047,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.240808,2.924762,NA,1.240808,2.111065,5.96031,0.7897757,12.64987,0.1070198,0.618564,NA,0.3917939,0.9444175,2.993031,2.04288,27.08793,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.152179,2.969076,NA,1.152179,2.160159,6.292669,0.8709512,18.72951,0.8568694,0.6666667,NA,0.3463006,0.9675723,2.108075,1.689361,18.61915,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.240808,3.013391,NA,1.240808,2.175869,6.270512,0.7924398,13.22149,0.4230021,0.6532491,NA,0.3443466,0.9497539,2.271605,1.655295,19.65448,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.462381,2.836133,NA,1.462381,2.409559,5.849524,0.763952,13.32907,0.5070602,0.6464562,NA,0.4780626,0.9534189,3.091995,2.205567,30.59575,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.196493,3.146334,NA,1.196493,2.411523,6.647186,1.040259,19.54628,0.4686802,0.6747253,NA,0.3346089,0.9710074,2.150003,1.691908,22.51946,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
24,"ERINUD",1.462381,3.057705,NA,1.462381,2.45669,6.292669,0.8986258,13.42734,0.5064836,0.6100308,NA,0.4344255,0.9241516,3.138981,1.840662,24.08552,NA,"ERINUD_LW_Amy1",NA,0.0762992447806136
25,"ERILAN",0.5317749,2.481616,NA,0.5317749,0.9013755,5.184805,1.153222,10.40564,0.837115,0.7586777,NA,0.1737345,0.9668128,1.462716,1.205887,5.77942,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.7976623,2.392987,NA,0.7976623,1.113464,5.118333,1.102029,9.955622,0.3433144,0.6293008,NA,0.2262915,0.8179857,1.338257,1.087911,8.055048,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.5760894,2.880447,NA,0.5760894,1.121319,6.314826,1.28806,16.05376,3.83371,0.7434896,NA,0.1460906,0.9222714,1.208926,1.063881,10.50542,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.7533477,2.570245,NA,0.7533477,1.201834,5.339906,1.146899,10.23186,0.3280882,0.6710526,NA,0.2155026,0.8363371,1.389781,1.218547,7.740567,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.5760894,2.880447,NA,0.5760894,1.205762,6.159725,1.223096,12.09888,1.155462,0.7994792,NA,0.1698903,0.9719307,1.48639,1.23534,10.54961,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.8419768,2.61456,NA,0.8419768,1.239146,5.517164,1.206014,11.38509,0.7938863,0.6044061,NA,0.2129572,0.8044457,1.456774,1.205853,8.035219,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.8419768,2.570245,NA,0.8419768,1.260748,5.472849,1.106369,10.54799,0.3304419,0.625731,NA,0.217474,0.8051025,1.3,1.16747,9.037153,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.7976623,2.525931,NA,0.7976623,1.276458,5.517164,1.24622,12.24797,1.554212,0.6827731,NA,0.2293684,0.8411276,1.374641,1.165056,9.966148,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.5760894,3.146334,NA,0.5760894,1.276458,6.469927,1.298169,15.57672,2.908102,0.7738096,NA,0.15386,0.898683,1.276734,1.138402,10.1798,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
25,"ERILAN",0.8419768,2.525931,NA,0.8419768,1.339299,5.406378,1.072459,12.16675,0.6878214,0.6765873,NA,0.2535865,0.89426,1.515809,1.224852,11.807,NA,"ERILAN_LW_Amy1",NA,0.124306937339838
26,"EUPCRE",1.418066,1.949841,NA,1.418066,2.006984,4.675187,1.119038,8.379903,0.06813045,0.770494,NA,0.714469,0.9962806,1.581536,1.556939,15.55601,NA,"EUPCRE_LH_Amy1",NA,0.0177933811316605
